     ,Unnamed: 0 ,UDI   ,Product ID ,Type ,Air temperature [K] ,Process temperature [K] ,Rotational speed [rpm] ,Torque [Nm] ,Tool wear [min] ,Target ,Failure Type             ,Noise Power ,Noise    ,Difference Temperature ,Rotation per torque ,Torque per Rotation ,Tool wear per Rotation ,Tool wear per torque ,Tool wear per power
1983 ,      1983 , 1984 ,M16843     ,M    ,              298.0 ,                  307.6 ,                  1459 ,       44.4 ,            163 ,     0 ,No Failure               ,    6783.7  ,3923.7   ,    4.800000000000011  , 32.86036036036036  , 0.0304318026045236 ,    0.1117203564084989 ,  3.671171171171171  , 0.0240281852086619
1984 ,      1984 , 1985 ,M16844     ,M    ,              298.0 ,                  307.5 ,                  1387 ,       45.5 ,            166 ,     0 ,No Failure               ,    6608.71 ,3748.71  ,    4.75               , 30.48351648351648  , 0.0328046142754145 ,    0.1196827685652487 ,  3.648351648351648  , 0.0251183665193358
1985 ,      1985 , 1986 ,L49165     ,L    ,              298.1 ,                  307.7 ,                  1537 ,       40.8 ,            169 ,     0 ,No Failure               ,    6566.93 ,3706.93  ,    4.799999999999983  , 37.67156862745098  , 0.0265452179570592 ,    0.1099544567338972 ,  4.142156862745098  , 0.0257350085961019
1986 ,      1986 , 1987 ,L49166     ,L    ,              298.1 ,                  307.6 ,                  1498 ,       42.9 ,            171 ,     0 ,No Failure               ,    6729.73 ,3869.73  ,    4.75               , 34.91841491841492  , 0.0286381842456608 ,    0.1141522029372496 ,  3.986013986013986  , 0.0254096375337495
1987 ,      1987 , 1988 ,M16847     ,M    ,              298.2 ,                  307.8 ,                  1599 ,       31.2 ,            173 ,     0 ,No Failure               ,    5224.34 ,2364.34  ,    4.800000000000011  , 51.25              , 0.0195121951219512 ,    0.1081926203877423 ,  5.544871794871795  , 0.0331142306970832
1988 ,      1988 , 1989 ,H31402     ,H    ,              298.3 ,                  307.9 ,                  1420 ,       39.2 ,            176 ,     0 ,No Failure               ,    5829.12 ,2969.12  ,    4.799999999999983  , 36.224489795918366 , 0.0276056338028169 ,    0.1239436619718309 ,  4.489795918367347  , 0.0301932367149758
1989 ,      1989 , 1990 ,L49169     ,L    ,              298.2 ,                  307.9 ,                  1785 ,       23.4 ,            181 ,     0 ,No Failure               ,    4374.04 ,1514.04  ,    4.849999999999994  , 76.28205128205128  , 0.0131092436974789 ,    0.1014005602240896 ,  7.735042735042735  , 0.0413805086373238
1990 ,      1990 , 1991 ,L49170     ,L    ,              298.2 ,                  307.8 ,                  1423 ,       48.1 ,            183 ,     0 ,No Failure               ,    7167.68 ,4307.68  ,    4.800000000000011  , 29.584199584199585 , 0.0338018271257905 ,    0.1286015460295151 ,  3.804573804573805  , 0.0255312737175766
1991 ,      1991 , 1992 ,M16851     ,M    ,              298.2 ,                  307.8 ,                  1583 ,       36.6 ,            185 ,     0 ,No Failure               ,    6067.23 ,3207.23  ,    4.800000000000011  , 43.25136612021858  , 0.0231206569804169 ,    0.1168667087807959 ,  5.054644808743169  , 0.0304916741247653
1992 ,      1992 , 1993 ,L49172     ,L    ,              298.2 ,                  307.8 ,                  1375 ,       46.6 ,            188 ,     0 ,No Failure               ,    6709.92 ,3849.92  ,    4.800000000000011  , 29.506437768240342 , 0.033890909090909  ,    0.1367272727272727 ,  4.034334763948498  , 0.0280182178028948
1993 ,      1993 , 1994 ,M16853     ,M    ,              298.3 ,                  308.0 ,                  1463 ,       42.5 ,            190 ,     0 ,No Failure               ,    6511.21 ,3651.21  ,    4.849999999999994  , 34.423529411764704 , 0.0290498974709501 ,    0.1298701298701298 ,  4.470588235294118  , 0.029180444187793
1994 ,      1994 , 1995 ,M16854     ,M    ,              298.2 ,                  307.9 ,                  1403 ,       45.1 ,            193 ,     0 ,No Failure               ,    6626.17 ,3766.17  ,    4.849999999999994  , 31.108647450110865 , 0.0321454027084818 ,    0.1375623663578047 ,  4.279379157427938  , 0.0291269315456742
1995 ,      1995 , 1996 ,L49175     ,L    ,              298.3 ,                  308.0 ,                  1451 ,       47.1 ,            196 ,     0 ,No Failure               ,    7156.77 ,4296.77  ,    4.849999999999994  , 30.8067940552017   , 0.032460372157133  ,    0.1350792556857339 ,  4.16135881104034   , 0.0273866562709155
1996 ,      1996 , 1997 ,M16856     ,M    ,              298.4 ,                  308.0 ,                  1416 ,       38.2 ,            198 ,     1 ,Tool Wear Failure        ,    5664.42 ,2804.42  ,    4.800000000000011  , 37.06806282722513  , 0.0269774011299435 ,    0.1398305084745762 ,  5.183246073298429  , 0.0349550351139216
1997 ,      1997 , 1998 ,L49177     ,L    ,              298.3 ,                  308.1 ,                  1672 ,       41.3 ,              0 ,     0 ,No Failure               ,    7231.28 ,4371.28  ,    4.900000000000006  , 40.48426150121065  , 0.024700956937799  ,    0.0                ,  0.0                , 0.0
1998 ,      1998 , 1999 ,H31412     ,H    ,              298.3 ,                  308.0 ,                  1637 ,       30.8 ,              2 ,     0 ,No Failure               ,    5279.93 ,2419.93  ,    4.849999999999994  , 53.14935064935065  , 0.0188149053145998 ,    0.0012217470983506 ,  0.0649350649350649 , 0.0003787929006634
1999 ,      1999 , 2000 ,L49179     ,L    ,              298.4 ,                  308.0 ,                  1540 ,       37.8 ,              7 ,     0 ,No Failure               ,    6095.95 ,3235.95  ,    4.800000000000011  , 40.74074074074074  , 0.0245454545454545 ,    0.0045454545454545 ,  0.1851851851851852 , 0.0011483033817534
2000 ,      2000 , 2001 ,L49180     ,L    ,              298.4 ,                  308.1 ,                  1279 ,       53.1 ,              9 ,     0 ,No Failure               ,    7112.03 ,4252.03  ,    4.850000000000023  , 24.08662900188324  , 0.0415168100078186 ,    0.0070367474589523 ,  0.1694915254237288 , 0.0012654614786495
2001 ,      2001 , 2002 ,L49181     ,L    ,              298.4 ,                  308.2 ,                  1604 ,       34.9 ,             11 ,     0 ,No Failure               ,    5862.17 ,3002.17  ,    4.900000000000006  , 45.95988538681949  , 0.0217581047381546 ,    0.006857855361596  ,  0.3151862464183381 , 0.0018764382472702
2002 ,      2002 , 2003 ,L49182     ,L    ,              298.5 ,                  308.2 ,                  1654 ,       27.1 ,             13 ,     0 ,No Failure               ,    4693.9  ,1833.9   ,    4.849999999999994  , 61.03321033210332  , 0.016384522370012  ,    0.0078597339782345 ,  0.4797047970479705 , 0.0027695519717079
2003 ,      2003 , 2004 ,M16863     ,M    ,              298.5 ,                  308.2 ,                  1564 ,       37.5 ,             15 ,     0 ,No Failure               ,    6141.81 ,3281.81  ,    4.849999999999994  , 41.70666666666666  , 0.0239769820971867 ,    0.0095907928388746 ,  0.4                , 0.0024422767881129
2004 ,      2004 , 2005 ,L49184     ,L    ,              298.5 ,                  308.2 ,                  1451 ,       47.5 ,             18 ,     0 ,No Failure               ,    7217.55 ,4357.55  ,    4.849999999999994  , 30.54736842105263  , 0.032736044107512  ,    0.0124052377670572 ,  0.3789473684210526 , 0.0024939210673982
2005 ,      2005 , 2006 ,L49185     ,L    ,              298.5 ,                  308.3 ,                  1504 ,       38.0 ,             20 ,     0 ,No Failure               ,    5984.94 ,3124.94  ,    4.900000000000006  , 39.578947368421055 , 0.0252659574468085 ,    0.0132978723404255 ,  0.5263157894736842 , 0.0033417210531768
2006 ,      2006 , 2007 ,M16866     ,M    ,              298.5 ,                  308.3 ,                  1381 ,       50.5 ,             22 ,     0 ,No Failure               ,    7303.21 ,4443.21  ,    4.900000000000006  , 27.346534653465348 , 0.0365677045619116 ,    0.0159304851556842 ,  0.4356435643564356 , 0.0030123740108801
2007 ,      2007 , 2008 ,L49187     ,L    ,              298.6 ,                  308.4 ,                  1562 ,       34.4 ,             25 ,     0 ,No Failure               ,    5626.89 ,2766.89  ,    4.899999999999977  , 45.406976744186046 , 0.02202304737516   ,    0.0160051216389244 ,  0.7267441860465117 , 0.0044429516127025
2008 ,      2008 , 2009 ,L49188     ,L    ,              298.5 ,                  308.3 ,                  1811 ,       24.7 ,             27 ,     0 ,No Failure               ,    4684.29 ,1824.29  ,    4.900000000000006  , 73.31983805668017  , 0.0136388735505245 ,    0.014908890115958  ,  1.0931174089068827 , 0.005763947151009
2009 ,      2009 , 2010 ,M16869     ,M    ,              298.6 ,                  308.3 ,                  1717 ,       28.7 ,             29 ,     0 ,No Failure               ,    5160.37 ,2300.37  ,    4.849999999999994  , 59.82578397212544  , 0.0167152009318578 ,    0.0168899242865463 ,  1.0104529616724738 , 0.0056197520720413
2010 ,      2010 , 2011 ,L49190     ,L    ,              298.6 ,                  308.3 ,                  1278 ,       60.5 ,             32 ,     0 ,No Failure               ,    8096.83 ,5236.83  ,    4.849999999999994  , 21.12396694214876  , 0.047339593114241  ,    0.0250391236306729 ,  0.5289256198347108 , 0.0039521639950449
2011 ,      2011 , 2012 ,L49191     ,L    ,              298.7 ,                  308.5 ,                  1616 ,       30.2 ,             34 ,     0 ,No Failure               ,    5110.66 ,2250.66  ,    4.900000000000006  , 53.50993377483444  , 0.0186881188118811 ,    0.021039603960396  ,  1.1258278145695364 , 0.0066527610915224
2012 ,      2012 , 2013 ,L49192     ,L    ,              298.6 ,                  308.4 ,                  1397 ,       46.4 ,             36 ,     0 ,No Failure               ,    6788.02 ,3928.02  ,    4.899999999999977  , 30.10775862068965  , 0.0332140300644237 ,    0.0257695060844667 ,  0.7758620689655172 , 0.0053034610976396
2013 ,      2013 , 2014 ,L49193     ,L    ,              298.6 ,                  308.4 ,                  1485 ,       42.9 ,             38 ,     0 ,No Failure               ,    6671.33 ,3811.33  ,    4.899999999999977  , 34.61538461538461  , 0.0288888888888888 ,    0.0255892255892255 ,  0.8857808857808858 , 0.0056960156370618
2014 ,      2014 , 2015 ,L49194     ,L    ,              298.6 ,                  308.4 ,                  1310 ,       59.7 ,             40 ,     0 ,No Failure               ,    8189.82 ,5329.82  ,    4.899999999999977  , 21.943048576214405 , 0.0455725190839694 ,    0.0305343511450381 ,  0.6700167504187604 , 0.0048841122271307
2015 ,      2015 , 2016 ,L49195     ,L    ,              298.5 ,                  308.2 ,                  1301 ,       66.3 ,             42 ,     1 ,Power Failure            ,    9032.74 ,6172.74  ,    4.849999999999994  , 19.62292609351433  , 0.0509607993850883 ,    0.03228285933897   ,  0.6334841628959277 , 0.0046497519025234
2016 ,      2016 , 2017 ,L49196     ,L    ,              298.5 ,                  308.3 ,                  1458 ,       44.0 ,             44 ,     0 ,No Failure               ,    6717.98 ,3857.98  ,    4.900000000000006  , 33.13636363636363  , 0.0301783264746227 ,    0.0301783264746227 ,  1.0                , 0.0065495878225299
2017 ,      2017 , 2018 ,L49197     ,L    ,              298.7 ,                  308.5 ,                  1483 ,       42.5 ,             46 ,     0 ,No Failure               ,    6600.22 ,3740.22  ,    4.900000000000006  , 34.89411764705882  , 0.028658125421443  ,    0.031018206338503  ,  1.0823529411764703 , 0.0069694646542084
2018 ,      2018 , 2019 ,L49198     ,L    ,              298.7 ,                  308.5 ,                  1375 ,       46.4 ,             48 ,     0 ,No Failure               ,    6681.12 ,3821.12  ,    4.900000000000006  , 29.63362068965517  , 0.0337454545454545 ,    0.0349090909090909 ,  1.0344827586206895 , 0.0071844241684029
2019 ,      2019 , 2020 ,M16879     ,M    ,              298.7 ,                  308.5 ,                  1660 ,       27.0 ,             50 ,     0 ,No Failure               ,    4693.54 ,1833.54  ,    4.900000000000006  , 61.48148148148148  , 0.0162650602409638 ,    0.0301204819277108 ,  1.851851851851852  , 0.0106529399983807
2020 ,      2020 , 2021 ,H31434     ,H    ,              298.7 ,                  308.4 ,                  1560 ,       33.3 ,             53 ,     0 ,No Failure               ,    5439.98 ,2579.98  ,    4.849999999999994  , 46.84684684684685  , 0.0213461538461538 ,    0.0339743589743589 ,  1.5915915915915917 , 0.0097426828775105
2021 ,      2021 , 2022 ,L49201     ,L    ,              298.7 ,                  308.5 ,                  1480 ,       42.2 ,             58 ,     0 ,No Failure               ,    6540.38 ,3680.38  ,    4.900000000000006  , 35.07109004739336  , 0.0285135135135135 ,    0.0391891891891891 ,  1.3744075829383886 , 0.008867986263795
2022 ,      2022 , 2023 ,L49202     ,L    ,              298.7 ,                  308.4 ,                  1373 ,       46.9 ,             60 ,     0 ,No Failure               ,    6743.29 ,3883.29  ,    4.849999999999994  , 29.27505330490405  , 0.0341587764020393 ,    0.043699927166788  ,  1.279317697228145  , 0.0088977338954723
2023 ,      2023 , 2024 ,L49203     ,L    ,              298.7 ,                  308.5 ,                  1444 ,       54.2 ,             62 ,     0 ,No Failure               ,    8195.87 ,5335.87  ,    4.900000000000006  , 26.642066420664204 , 0.0375346260387811 ,    0.0429362880886426 ,  1.1439114391143912 , 0.0075647856786405
2024 ,      2024 , 2025 ,M16884     ,M    ,              298.7 ,                  308.6 ,                  1722 ,       24.7 ,             64 ,     0 ,No Failure               ,    4454.09 ,1594.09  ,    4.950000000000017  , 69.7165991902834   , 0.0143437862950058 ,    0.0371660859465737 ,  2.591093117408907  , 0.014368816076909
2025 ,      2025 , 2026 ,L49205     ,L    ,              298.7 ,                  308.5 ,                  1469 ,       39.9 ,             67 ,     0 ,No Failure               ,    6137.95 ,3277.95  ,    4.900000000000006  , 36.81704260651629  , 0.0271613342409802 ,    0.0456092579986385 ,  1.6791979949874687 , 0.0109156966088026
2026 ,      2026 , 2027 ,M16886     ,M    ,              298.7 ,                  308.5 ,                  1360 ,       52.9 ,             69 ,     0 ,No Failure               ,    7533.96 ,4673.96  ,    4.900000000000006  , 25.708884688090738 , 0.0388970588235294 ,    0.050735294117647  ,  1.3043478260869563 , 0.0091585301753659
2027 ,      2027 , 2028 ,L49207     ,L    ,              298.7 ,                  308.4 ,                  1750 ,       25.8 ,             72 ,     0 ,No Failure               ,    4728.1  ,1868.1   ,    4.849999999999994  , 67.82945736434108  , 0.0147428571428571 ,    0.0411428571428571 ,  2.7906976744186047 , 0.0152281043125145
